Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Label
IL_Graph_786	-0.008296666	 1.9862251	 1.6060816	 -0.018114205	 -0.005460343	 -0.007068716	 -0.026297424	 0.15731312	 3.0911558	 1.3619152	 3.79393	 -0.013377387	 -0.028581997	 -0.018570378	 0.19038737	 0.08981897	 -0.014655709	 -0.0017490872	 -0.007057591	 1.1984552	 4.013058	 0.413877	 5.158005	 0.071422234	 3.592099	 0.52945554	 -0.0025990224	 3.6675003	 -0.022008574	 0.004093523	 2.429493	 0.05664098	 -0.0046294746	 3.5689616	 0.7930747	 -0.008586806	 -0.00042994873	 0.43149358	 -0.0318173	 -0.013827888	 -0.011093734	 -0.0111620175	 -0.02425888	 -0.0104406895	 2.5761874	 -0.028534323	 -0.0055505014	 1.0068692	 0.8489929	 1.3677182	 2.2785504	 -0.005223288	 0.82302195	 1.5307553	 -0.021017928	 -0.02583526	 -0.022566218	 -0.020010522	 3.449388	 2.92448	 -0.026848411	 -0.003654875	 -0.015922256	 -0.0049887053	 -0.0312679	 1.7273387	 -0.0003926942	 -0.0019621975	 2.291278	 0.12215328	 -0.012354971	 -0.031216076	 2.128606	 -0.014926444	 -0.020356122	 1.6442127	 -0.01524494	 -0.013924925	 1.9311068	 2.2063985	 2.2217562	 1.4992441	 0.26774135	 1.0207282	 -0.03448585	 -0.010877155	 1.6851885	 0.7488944	 3.8793786	 0.7288082	 -0.00019381537	 0.22011003	 0.13254192	 2.733842	 -0.008241611	 -0.00564923	 -0.026143104	 -0.0040175966	 0.7117988	 -0.0066238428	 -0.008946621	 0.9391658	 -0.024001474	 0.73449117	 -0.02008556	 -0.010966562	 2.445294	 -0.043977354	 -0.016591033	 3.3578696	 -0.020116001	 0.3736976	 -0.021408953	 -0.016969522	 3.7432725	 0.2892202	 -0.016040813	 -0.0017974762	 2.0602443	 1.5567304	 0.19799638	 -0.016311461	 -0.01529954	 -0.022430087	 -0.0072189835	 -0.0051325727	 -0.025996817	 2.0129938	IL
IL_Graph_518	1.9014444	 2.0483632	 1.8746313	 -0.0029524716	 0.6822971	 -0.0017631238	 -0.030339474	 0.31795618	 0.14907852	 0.71939325	 -0.00080184237	 1.5406034	 -0.017902551	 -0.02973468	 2.460696	 0.31893718	 -0.0075166994	 -0.0027179404	 1.024692	 0.65165687	 2.415779	 1.647527	 0.33241475	 -0.0019840973	 0.12663226	 -0.010689425	 0.7600612	 -0.0063573364	 0.9506641	 0.9730648	 0.16104028	 -0.0009492141	 0.7646408	 3.6985137	 2.2339106	 -0.012156227	 -0.0090284515	 2.2712913	 -0.031645536	 0.689217	 -0.019991491	 -0.016006744	 -0.014054303	 1.4295081	 1.5864674	 -0.0011280391	 -0.0019945805	 2.255561	 -0.00147189	 0.76590794	 -0.01913815	 -0.010284404	 1.6449854	 1.3609798	 0.16818911	 -0.015468407	 0.36792725	 -0.02732257	 -0.0059954054	 3.6183946	 -0.011072214	 0.41909423	 -0.005042146	 -0.0106369015	 1.7337885	 -0.009487729	 0.83172286	 0.34307912	 1.8906057	 0.43707246	 -0.008479326	 -0.006691787	 1.4062296	 0.40914336	 -0.026481837	 -0.015821645	 0.7124511	 -0.029226927	 -4.6877376e-06	 2.3538065	 1.8194305	 1.07813	 -0.003848747	 2.0487466	 0.82141685	 0.47084624	 -0.002656719	 0.37358585	 -0.0007801174	 2.0480275	 -0.0013552869	 -0.00074264605	 -0.0059260973	 -0.0035952677	 2.782877	 1.3163002	 -0.021164464	 -0.012482771	 -0.00314629	 0.55316955	 0.65725124	 -0.0074817636	 -0.009426298	 -0.012917944	 0.23319563	 -0.007952886	 1.7532027	 -0.020861302	 1.2000414	 3.4443192	 1.7850386	 0.64474154	 1.0643475	 1.7650844	 0.2747486	 3.0904481	 1.0895318	 0.04951989	 3.9724476	 0.46359545	 -0.01574288	 0.66335744	 1.1683478	 -0.01422382	 -0.0021178059	 0.092378065	 -0.0037158695	 1.582885	IL
IL_Graph_833	0.6062981	 3.3182576	 0.6327532	 0.54397875	 0.37226263	 0.6391692	 -0.012217855	 0.40910074	 -0.0016388547	 1.359585	 -0.00627994	 1.9038843	 -0.02148732	 -0.012074276	 1.277773	 -0.0038600322	 -0.006497626	 -0.011783319	 1.2647955	 0.579507	 -0.013613954	 2.3889558	 -0.0046869237	 0.311259	 0.72095674	 -0.025618404	 0.09217392	 -0.0075432723	 1.805576	 0.69445264	 -0.009124511	 1.7043085	 1.5564336	 -0.0051818914	 1.6754304	 -0.011388414	 -0.020717613	 3.0400398	 -0.02209919	 1.9929659	 -0.01005363	 0.7683911	 -0.017542196	 2.7030554	 0.7394007	 -0.015227294	 2.2779877	 1.354435	 -0.0018577131	 -0.00014245271	 -0.004515946	 -0.0061646495	 1.9594394	 1.3100227	 0.23343445	 -0.019886129	 2.703958	 -0.0019378503	 -0.0093508335	 1.585964	 0.2402594	 -0.0050419196	 -0.0061088637	 -0.020162174	 1.3439656	 -0.009987762	 0.6628766	 1.2080348	 2.1299946	 -0.001276276	 -0.0048619467	 1.6823348	 -0.0076147667	 -0.0038900229	 -0.01203527	 0.34873575	 -0.0022958268	 0.92035395	 2.0689294	 1.8754396	 1.3378061	 1.3795989	 -0.032947037	 2.9251866	 2.5717003	 0.34703243	 -0.010796442	 -0.010584777	 0.83265865	 2.4271917	 -0.00401781	 0.5440872	 -0.009132987	 -0.011813344	 1.8203282	 0.8861624	 -0.004163851	 0.18409398	 -0.029316777	 0.9571695	 1.319576	 0.7368428	 -0.0081712585	 -0.0026506453	 -0.0013711918	 -0.0036309122	 1.6546613	 0.11419038	 1.3927987	 2.6132731	 0.87306964	 0.30579486	 2.5430086	 0.8262106	 0.45436943	 -0.0049743494	 1.6877038	 1.1624153	 2.263007	 1.3255702	 -0.009703304	 2.616405	 0.3837257	 1.981754	 0.2791623	 0.3982115	 3.9293716	 2.545284	IL
IL_Graph_1802	0.41885057	 -0.008909469	 -0.004013083	 1.1870869	 -0.0239056	 0.52598494	 0.06832673	 0.84746855	 0.09108083	 -0.007750101	 -0.0068487995	 1.071412	 0.51253945	 2.4459465	 0.62623805	 -0.0047301757	 0.061864104	 0.7456954	 -0.009411898	 -0.010214352	 -0.0025851645	 -0.006087963	 -0.008855392	 -0.004346046	 -0.0072697178	 -5.6824698e-05	 2.8700466	 -0.011507155	 0.6508814	 0.7634857	 1.2836059	 -0.0041837785	 2.3805952	 -0.011760344	 -0.006013988	 0.5316463	 0.46280056	 -0.017686967	 1.2299739	 0.5491721	 -0.011479227	 -0.0069570164	 0.98576826	 0.20056711	 -0.0021250406	 1.472652	 -0.012254483	 -0.007457621	 -0.0031662488	 -0.00087578903	 -0.012193212	 2.150568	 1.7794738	 -0.019182026	 0.0018218253	 1.1332762	 1.4671454	 0.34884176	 0.35388455	 -0.005360256	 0.15155631	 -0.0045787147	 -0.0004226999	 0.8347483	 1.6431595	 0.17398274	 -0.0072894385	 -0.010729169	 -0.008790227	 2.012214	 -0.014742619	 0.023623317	 -0.01550976	 0.12073928	 -0.007793202	 -0.021171842	 -0.0051921965	 1.392417	 -0.01081755	 -0.00672289	 -0.0111684045	 -0.0073458627	 0.66730165	 -0.0034666546	 -0.007388937	 0.08620908	 0.052513275	 0.10624519	 -0.020682087	 -0.01477891	 0.91205764	 0.41839966	 1.1035819	 -0.004244548	 0.68693316	 -0.0034887274	 2.0139534	 -0.012539754	 -0.0026789128	 -0.0047706617	 0.6632347	 -0.0136063825	 2.1648085	 0.4658134	 0.3212358	 -0.0028527936	 -0.021113273	 -0.0067990744	 -0.016892005	 -0.015131499	 -0.0047046384	 -0.010889352	 -0.00414	 0.48543477	 -0.007618296	 1.7037455	 1.0148965	 0.7915004	 0.65406865	 -0.0021736976	 -0.0022232055	 0.27776155	 0.0847435	 0.5248016	 -0.00035539048	 0.48716637	 1.1227144	 -0.0131944865	IL
IL_Graph_1992	0.3680382	 3.4623744	 -0.00271142	 -0.0063724904	 5.191629	 2.0586739	 2.1371553	 -0.0036803943	 -0.021098725	 2.3938615	 -0.0026261657	 0.30342555	 2.019995	 1.5570593	 -0.006936488	 -0.008783378	 0.089049004	 1.2243451	 0.70852697	 0.42750674	 -0.013775638	 -0.0027798163	 -0.035220653	 -0.009530787	 0.44238108	 0.39280084	 -0.008699454	 0.024186125	 1.0935061	 -0.007158292	 -0.004787547	 1.1992884	 -0.0076520685	 -0.020132162	 -0.013458407	 -0.0016509211	 1.3167714	 0.6391916	 3.0060499	 -0.00034630005	 1.2872407	 4.0915127	 -0.014881159	 2.3959112	 0.2046369	 -0.0020915938	 0.07523236	 -0.009732974	 -0.0015405851	 1.0034707	 -0.017356152	 1.5387908	 0.67628855	 -0.002724009	 1.622984	 3.3496153	 -0.005991344	 4.0336394	 -0.015871286	 -0.008946632	 0.501614	 1.0217527	 1.3004475	 -0.018803116	 2.5461738	 -0.01669055	 1.4949205	 3.5232625	 -0.020733867	 0.0016636178	 3.4358325	 2.4750588	 -0.018161254	 2.4747486	 -0.00512293	 0.3992068	 4.4494386	 -0.0003346188	 -0.0076096444	 -0.015392293	 -0.0058740824	 1.4883839	 0.43083143	 -0.0047002127	 2.7664757	 0.7551055	 -0.0075412244	 1.7825875	 1.6568341	 -0.0044451077	 -0.011123465	 -0.00546064	 1.2695168	 -6.423818e-05	 -0.0030443252	 2.3954604	 -0.011041873	 1.246886	 -0.011041534	 -0.0078256335	 -0.011539715	 1.6024778	 3.6744132	 1.963506	 1.914687	 -0.0028654975	 -0.01014862	 4.5233197	 2.907677	 -0.008228132	 0.19388208	 -0.01597194	 3.9319255	 0.13080004	 0.5684237	 -0.0019362511	 1.4071119	 0.30033436	 -0.02785601	 2.0128348	 -0.0006975248	 -0.00025699238	 0.10734649	 2.6384735	 1.5621773	 1.6060334	 -0.014053213	 3.4948616	IL
IL_Graph_1908	-0.008905734	 2.97443	 1.8281705	 -0.010763991	 0.95039475	 1.5041544	 -0.010876306	 -0.013770523	 0.72119445	 1.0333369	 3.0878887	 0.04022392	 -0.023438385	 0.0013819076	 0.11450579	 0.10760457	 -0.014493906	 -0.00696021	 0.101031885	 2.0531595	 2.6281095	 0.6729702	 2.2207398	 1.390677	 3.0671883	 0.13959156	 -0.008637079	 0.20404829	 -0.009554387	 -0.016141405	 -6.951928e-05	 -0.009893871	 -0.017138673	 2.3154764	 1.1848079	 -0.012298604	 -0.017195249	 1.2662011	 -0.014668229	 -0.009893347	 0.41948986	 1.7476076	 -0.030130154	 1.0245221	 1.5036974	 -0.019259479	 -0.0062702196	 1.3161799	 1.0156893	 1.039311	 1.1739702	 -0.004198166	 -0.021909213	 1.3665193	 0.08318272	 -0.01226359	 -0.013511583	 0.488333	 -0.0031682472	 1.4795543	 -0.009240549	 1.30346	 0.07435057	 -0.015186491	 -0.021802654	 -0.009446808	 -0.0042588287	 1.3554178	 2.244421	 -0.008485121	 0.34682083	 0.3928348	 2.1060169	 -0.01392735	 -0.001260292	 0.3849991	 2.537828	 0.8858219	 0.530516	 1.0777612	 2.5694268	 1.6248057	 -0.0029338892	 1.3641688	 -0.0066944854	 -0.0025330158	 0.6113012	 2.5869777	 4.0994606	 0.51860446	 -0.006789599	 -0.007845334	 -0.010421763	 2.7582107	 -0.005554642	 -0.0014733237	 0.08791952	 0.65693915	 -0.006903482	 -0.0035546285	 -0.018979644	 1.9107003	 -0.010095511	 -0.008294066	 -0.0073189274	 0.16397764	 0.94930774	 -0.009258665	 -0.006348895	 0.37995806	 0.7832409	 1.5771583	 0.24555375	 -0.008007783	 3.40501	 -0.0018992766	 -0.00264425	 -0.003695761	 0.5265565	 1.9429797	 1.0316527	 -0.012738979	 -0.004666815	 0.8283903	 0.008254891	 0.37890482	 -0.014792686	 1.3499683	IL
IL_Graph_2544	-0.03132898	 1.4302812	 -0.09930213	 -0.041377887	 18.5164	 6.5814395	 -0.02710012	 -0.058775056	 -0.06030882	 8.887589	 3.5336258	 -0.039102983	 19.136604	 5.45267	 -0.10306447	 0.7832084	 8.036878	 1.2120786	 -0.05024117	 6.197607	 -0.11825519	 7.8613324	 -0.03198228	 2.2153652	 -0.10770584	 1.4582318	 -0.056979734	 1.1503863	 8.787523	 0.671059	 -0.043684367	 9.286376	 -0.019351207	 -0.104803264	 -0.07473851	 -0.10587919	 0.61311543	 16.189865	 9.484346	 -0.16180706	 21.679226	 14.805979	 -0.086984955	 -0.031811956	 0.72567934	 -0.16149257	 1.8938451	 -0.11285416	 -0.014360783	 -0.0060069337	 7.6669183	 -0.11279525	 -0.062288053	 -0.08621499	 6.1871095	 -0.02097195	 -0.046348013	 13.113166	 -0.018140422	 -0.06325145	 14.157837	 8.629394	 4.049978	 -0.062526576	 0.8442724	 -0.016998742	 -0.015018176	 17.821712	 -0.03104396	 -0.08074226	 9.920936	 20.908373	 -0.06158592	 6.723013	 8.3296585	 15.484581	 -0.019394215	 0.107105106	 7.909166	 0.72676384	 0.66717064	 4.4109344	 -0.020683844	 -0.15825742	 7.074555	 -0.08044196	 -0.023964759	 3.6799285	 8.031628	 -0.051850583	 4.4268622	 -0.027147332	 5.5726566	 -0.07793946	 2.75568	 -0.027101262	 -0.16528465	 15.380313	 2.1173422	 3.014719	 -0.06551561	 3.2042081	 5.090025	 12.594384	 -0.060287077	 6.7498965	 -0.040554896	 15.389555	 10.984162	 -0.121677876	 -0.09880523	 -0.019700438	 5.9717655	 -0.08134241	 14.422754	 -0.16312197	 2.5407667	 1.783862	 -0.1117605	 11.433941	 2.405759	 1.0326697	 -0.008298136	 9.606096	 6.629559	 -0.091121465	 7.9972634	 1.514591	IL
IL_Graph_1087	-0.012153491	 -0.0038770337	 1.6726309	 -0.006855394	 0.44687584	 -0.006773396	 -0.004943137	 -0.002111864	 3.459682	 1.5912284	 3.8684685	 -0.028058	 -0.008952426	 -0.017122008	 -0.0075442563	 -0.006859743	 0.83769864	 0.5049697	 -0.0028648898	 4.857167	 0.88516104	 1.5353386	 1.8214022	 2.5886905	 1.3794191	 2.1365504	 -0.002613404	 2.8679535	 -0.0065163067	 -0.0053287963	 0.74294835	 2.7701468	 -0.001440372	 3.3255706	 0.7119431	 1.0219226	 -0.0047284556	 1.6646501	 -0.014239712	 1.9782104	 -0.01029378	 -0.010024843	 -0.024448372	 0.4943887	 0.53286535	 -0.010495094	 1.0675942	 -0.0019842484	 1.0157231	 0.98372036	 2.1890953	 -0.026599497	 0.20033596	 1.7966464	 -0.0051437137	 -0.005642102	 -0.022480402	 -0.015728388	 2.386837	 -0.00907852	 0.31223702	 1.1572412	 -0.0036344752	 -0.009814685	 -0.024036955	 -0.0035061592	 -0.0036761952	 1.7193284	 2.0442994	 -0.0011265104	 -0.0018387465	 -0.0019733529	 3.990491	 -0.0026599618	 -0.0062012062	 1.5481114	 -0.0070069083	 -0.011192526	 2.219794	 2.254625	 2.7570891	 -0.0063677803	 0.20160422	 1.798082	 -0.021495659	 0.19730636	 -0.01282031	 -0.01237465	 2.922948	 -0.004034314	 -0.020086784	 -0.010919087	 -0.0015062314	 1.3943534	 -0.02584068	 -0.0018747918	 -0.008946758	 -0.009606666	 -0.020155918	 -0.003864862	 -0.004709819	 1.6855968	 -0.019777786	 1.6350799	 -0.034353178	 0.515432	 2.817888	 -0.010694233	 -0.017501	 1.0603594	 -0.007060699	 0.2763663	 -0.015934518	 -0.022075146	 2.5241342	 0.018048514	 -0.007984099	 0.1702087	 -0.0003619118	 0.29053226	 -0.011148974	 -0.0028515432	 -0.016262313	 -0.011943964	 -0.010038688	 -0.0038170326	 -0.00781396	 0.9202566	IL
IL_Graph_1392	0.6499337	 3.0625825	 2.6692452	 1.3253042	 0.50069165	 0.49734133	 -0.0110502	 2.6581578	 0.006035992	 2.4577827	 -0.0046256487	 1.3536817	 -0.0130473655	 -0.026100606	 2.237308	 -0.0002870033	 -0.0016865453	 0.2207391	 0.0050848164	 0.14769983	 -0.00169985	 3.6793814	 -0.0020322225	 -0.005386295	 -0.009619357	 -0.018793948	 1.3567702	 -0.011962727	 2.6635737	 3.1706135	 1.3890674	 1.497259	 3.3067348	 1.3594387	 1.3028784	 -0.016947366	 -0.012948348	 4.3172007	 -0.0141328685	 2.6447062	 -0.019154493	 -0.00597298	 -0.017518234	 2.4887764	 2.066486	 -0.006165811	 1.8525622	 2.0479164	 0.26897836	 0.95145994	 -0.014373529	 0.31583026	 4.2745366	 0.5127985	 -0.014306265	 -0.01943028	 2.8654544	 -0.01336799	 0.2557439	 2.4748874	 0.03038609	 -0.018711716	 -0.0038133503	 -0.012764211	 3.0465965	 0.8418612	 -0.006817075	 1.2405052	 3.9629893	 1.3389183	 -0.013060617	 0.7758891	 -0.013688243	 0.5037777	 -0.028390035	 -0.011136119	 -0.0009830176	 -0.0030460744	 1.5773503	 2.2215002	 3.3594933	 1.0008618	 -0.0288708	 4.166015	 1.7270037	 1.8255227	 -0.014120121	 -0.013868696	 -0.0076944777	 1.1898698	 0.0076571684	 1.3457167	 -0.0011294216	 -0.011344161	 3.3144517	 2.2309866	 -0.019267492	 -0.013918243	 -0.016701683	 2.0088937	 3.779348	 0.8042013	 0.25199923	 -0.0046157413	 -0.012991097	 -0.0040341676	 -0.0042985347	 -0.014759726	 1.9814974	 1.7698005	 1.0948163	 -0.0069761593	 2.7791777	 2.4278796	 0.68735987	 1.5796391	 3.885543	 1.667463	 4.223243	 2.6921458	 -0.00936698	 3.6356142	 -0.0055895476	 0.5562819	 -0.0011432677	 -0.009425786	 4.8133593	 3.43238	IL
IL_Graph_724	-0.009141051	 -0.00028196062	 -0.02280933	 0.85088784	 1.8566287	 1.378224	 1.9175917	 -0.006158285	 -0.021051953	 -0.015982486	 -0.024603626	 1.3018745	 -0.013813795	 1.190208	 -9.5238145e-05	 -0.011975013	 0.6240033	 -0.012735309	 0.43044472	 -0.0011658042	 -0.027813783	 -0.02203728	 -0.0099094715	 1.390484	 -0.0017751665	 -0.028762879	 -0.0021794417	 -0.01667003	 0.7032157	 -0.00360722	 -0.029200086	 -0.00024125782	 -0.004055747	 -0.018796802	 0.10962026	 0.7862813	 -0.016612796	 -0.005311575	 2.2364402	 1.1918975	 -0.008001299	 1.4830505	 2.6302211	 0.49249357	 -0.011411377	 1.7160573	 -0.0013092386	 -0.013151609	 0.010125145	 -0.0050042146	 -0.009706836	 1.8679972	 -0.012858983	 -0.0025851813	 1.4071809	 2.505345	 1.6556873	 2.822446	 -0.02299628	 -0.009640225	 1.2331947	 0.5201993	 0.5665625	 -0.015908897	 0.8088255	 -0.045850325	 -0.004203597	 0.74087673	 -0.012100463	 -0.01235532	 0.85381097	 2.0309095	 -0.0065783956	 -0.018690104	 1.6158711	 0.5344825	 1.0832152	 3.5228724	 -0.0073621827	 -0.014271465	 -0.019361725	 0.86256194	 -0.024146369	 -0.015278372	 2.727987	 -0.00984894	 -0.0012846553	 0.62184954	 1.4867063	 0.6568655	 0.08130855	 -0.0040911552	 -0.017131425	 0.14237185	 -0.004049583	 0.11300339	 3.3902266	 0.63164	 -0.030625412	 -0.006207469	 -0.007583681	 0.14116853	 -0.013924096	 -0.008843292	 2.3056567	 0.5902565	 -0.0031770584	 2.0328577	 0.36352092	 -0.013926325	 2.5648425	 0.9442578	 2.5122821	 -0.0063998476	 -0.0060558147	 -0.016605632	 -0.011830461	 0.83886415	 -0.01336811	 -0.00933235	 1.006513	 1.0203414	 0.6951421	 2.605259	 0.73068964	 0.89479846	 1.469379	 -0.01717585	IL
IL_Graph_1178	1.6691579	 1.1655804	 1.2733277	 0.34014016	 -0.009817637	 -0.007197668	 -0.021314565	 1.5434386	 -0.0031565581	 0.5461438	 -0.016132059	 2.2126818	 -0.024564989	 -0.024100473	 2.7089543	 -0.004942503	 -0.010998549	 -0.00079427834	 0.38118318	 -0.005154095	 1.5263771	 1.4499717	 -0.001745407	 -0.012008258	 -0.002189065	 -0.018054675	 0.81192124	 -0.010854692	 0.9905495	 1.1185944	 -0.0010663456	 -0.00056499994	 1.3914491	 2.0022109	 2.2428796	 -0.010019104	 -0.008479011	 1.6799657	 -0.026978105	 0.7967652	 -0.023439653	 -0.017208314	 -0.011140661	 1.6194357	 0.7592821	 -0.0026726604	 0.21520524	 2.4185965	 -0.0050872266	 -0.00030918015	 -0.017012749	 0.31274098	 2.6726537	 0.68171054	 -0.002413858	 -0.01944172	 2.1561885	 -0.018534118	 -0.004843423	 3.1646821	 -0.0013640785	 -0.010191024	 -0.0037089868	 -0.009270649	 1.703476	 -0.0029932722	 1.0336733	 -0.006126604	 2.0670485	 1.3759869	 -0.015871933	 -0.0041846107	 0.8864239	 0.2026891	 -0.024630865	 -0.02123627	 -0.0054483176	 -0.014247845	 0.2400505	 1.6056942	 0.73800635	 0.78304005	 -0.01453763	 2.4522724	 1.1496261	 1.3014288	 -0.0016814945	 -0.0042108847	 -0.01550159	 2.0626562	 -0.006341084	 1.1616133	 -0.007955436	 -0.016924214	 2.5069177	 0.7395966	 -0.0146392435	 -0.015325002	 -0.008213628	 0.6027287	 2.1548493	 -0.013813326	 -0.014053342	 -0.01686574	 0.08131033	 -0.004968809	 2.0076885	 -0.017513061	 0.69635147	 3.4110086	 1.9395286	 -0.004368501	 1.5303673	 1.857492	 -0.0002869583	 2.360196	 1.7094495	 0.39484715	 3.1661127	 0.5713801	 -0.009221396	 1.9995447	 0.50671256	 -0.0060107997	 -0.0035427448	 -0.0018530058	 2.1944082	 1.8028932	IL
IL_Graph_2090	2.8459077	 0.6316822	 1.0843271	 0.46138245	 -0.0042340984	 0.23961775	 -0.0138385	 0.87919694	 -0.011993227	 -0.0064580045	 -0.013772885	 2.080997	 -0.012981822	 -0.025282651	 2.4261584	 1.0870721	 -0.012216588	 0.062146366	 0.020287463	 -0.00921227	 0.34764925	 0.7665056	 -0.010039087	 -0.011079955	 -0.013266372	 -0.0109897535	 2.0824146	 -0.015635753	 1.3388122	 1.7522659	 -0.0026192355	 0.027942598	 1.3260827	 0.38427803	 1.5792631	 -0.0082535315	 -0.009356668	 1.301015	 -0.02410245	 0.9046455	 -0.0180183	 -0.010107515	 0.21718836	 0.57763785	 1.7678695	 0.67784756	 0.5902056	 1.4151586	 -0.0032490364	 0.09011799	 -0.020098818	 -0.0034539534	 2.8790364	 0.5759373	 -0.00802826	 -0.014773347	 1.4080992	 -0.016193261	 -0.0012296846	 2.5504372	 -0.0015669463	 -0.010006943	 -0.010897437	 -0.0071658287	 3.117173	 -0.0046809143	 0.07376981	 -1.2977952e-05	 0.91632205	 0.2496076	 -0.012928435	 -0.0041146823	 -0.018727062	 0.7163922	 -0.02096905	 -0.009329359	 -0.0027168556	 -0.0134094525	 0.21886998	 1.9803841	 0.5258522	 0.54073966	 -0.0154523635	 1.8801639	 1.3363212	 0.97722113	 -0.008705904	 -0.007957	 -0.013012742	 1.7097008	 -0.0013978773	 0.13590862	 -0.004831483	 -0.013261758	 4.105905	 0.8993663	 -0.010899448	 -0.007927691	 -0.008240148	 1.7860394	 1.110484	 -0.00943972	 -0.0073080007	 -0.0034591057	 0.5415045	 -0.00967072	 0.47171345	 -0.019856447	 1.9656738	 2.284928	 1.2987487	 -0.0011049723	 0.8018989	 2.9753973	 -0.0050191237	 2.3150942	 1.6379021	 -0.0003958792	 3.3135986	 0.40349784	 -0.012659957	 1.4233217	 1.8099304	 -0.008893921	 -0.00347019	 -0.004591196	 2.1478004	 1.2292485	IL
IL_Graph_199	1.4710782	 1.4880371	 -0.013400881	 0.017107273	 2.8603706	 -0.00023345786	 -3.1854415e-05	 0.7029064	 -0.029498579	 3.20349	 -0.010056676	 1.1851484	 1.3071743	 -0.0147118205	 -0.006851189	 0.11333931	 -0.002413712	 1.186298	 1.1943885	 -0.007037686	 -0.0275293	 4.1460776	 -0.021475425	 -0.020063683	 -0.02228193	 -0.030519886	 -0.00809871	 -0.03515263	 2.9817777	 -0.0012382218	 0.15322635	 0.39800432	 2.035625	 -0.04126128	 0.18959452	 -0.010526381	 0.5281672	 3.6364563	 1.4259851	 0.9920408	 0.44290563	 3.5569713	 -0.017212875	 1.7515774	 0.65714324	 -0.0043411106	 1.069042	 1.1471927	 0.95356894	 1.0591782	 -0.020132745	 1.3901322	 2.1183977	 -0.013131262	 2.8049085	 -0.010545847	 3.0047493	 2.1532016	 -0.03240981	 1.3763016	 3.6113124	 0.0021262914	 3.2820802	 -0.015574066	 1.0566238	 -0.0017661571	 -0.010312933	 3.6354272	 -0.0062806015	 -0.0011149708	 3.1741092	 5.8530507	 -0.014410374	 2.7718823	 -0.0060698246	 -0.0060825436	 1.0235063	 0.40679213	 -0.018244725	 -0.0139363725	 0.09802154	 0.09295906	 -0.0100361835	 -0.009699919	 4.434836	 2.1088834	 -0.025988	 -0.0010050862	 -0.031805955	 0.011800728	 0.83092475	 1.1277468	 0.76227385	 -0.03976827	 2.6153116	 4.017135	 -0.019013608	 1.8934633	 -0.0023706954	 1.3374245	 1.9433666	 0.05073191	 2.9425683	 -0.0056816884	 0.08163717	 -0.007085406	 -0.02446942	 3.939714	 3.0480418	 -0.017983798	 0.046958998	 1.4225013	 4.5999537	 1.5877849	 -0.015743645	 -0.0032694538	 2.8055348	 1.6487331	 -0.0012998013	 1.9549028	 0.2262586	 2.6887214	 0.19943726	 4.405351	 1.8141584	 0.7272188	 3.1086416	 1.9158605	IL
